realizationreport_id,date_from,date_to,create_dt,currency_name,suppliercontract_code,rrd_id,gi_id,dlv_prc,fix_tariff_date_from,fix_tariff_date_to,subject_name,nm_id,brand_name,sa_name,ts_name,barcode,doc_type_name,quantity,retail_price,retail_amount,sale_percent,commission_percent,office_name,supplier_oper_name,order_dt,sale_dt,rr_dt,shk_id,retail_price_withdisc_rub,delivery_amount,return_amount,delivery_rub,gi_box_type_name,product_discount_for_report,supplier_promo,rid,ppvz_spp_prc,ppvz_kvw_prc_base,ppvz_kvw_prc,sup_rating_prc_up,is_kgvp_v2,ppvz_sales_commission,ppvz_for_pay,ppvz_reward,acquiring_fee,acquiring_percent,payment_processing,acquiring_bank,ppvz_vw,ppvz_vw_nds,ppvz_office_name,ppvz_office_id,ppvz_supplier_id,ppvz_supplier_name,ppvz_inn,declaration_number,bonus_type_name,sticker_id,site_country,srv_dbs,penalty,additional_payment,rebill_logistic_cost,storage_fee,deduction,acceptance,assembly_id,srid,report_type,is_legal_entity,trbx_id,rebill_logistic_org
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632318,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2185.0,1669.0,0,16.5,Электросталь,Продажа,2025-03-04T18:47:23Z,2025-03-12T14:08:01Z,2025-03-12,28733001091,2185.0,0,0,0.0,Монопалета,0,0,0,0.1968,0.1375,-0.0593,0,0,-129.57,1796.11,0.0,28.37,1.3,Перевыставление эквайринга,Вайлдберриз Банк,-129.56666666666666,-25.91,Свердловская область Екатеринбург Отрадная улица с1/2,50036408,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,4708820080074351651.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632319,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T11:19:06Z,2025-03-12T14:15:18Z,2025-03-12,28734074967,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Калужская область Калуга улица Платова 19,50016729,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,16029388105737172.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632320,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1696.0,0,16.5,Электросталь,Продажа,2025-03-09T11:19:06Z,2025-03-12T14:15:18Z,2025-03-12,28734074967,2220.0,0,0,0.0,Монопалета,0,0,0,0.1967,0.1375,-0.0592,0,0,-131.42,1824.86,0.0,28.84,1.3,Перевыставление эквайринга,Вайлдберриз Банк,-131.41666666666666,-26.28,Калужская область Калуга улица Платова 19,50016729,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,16029388105737172.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632321,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T09:32:38Z,2025-03-12T14:34:07Z,2025-03-12,28734074958,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Белгородская область посёлок городского типа Томаровка Белгородская улица 116,203050,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,24732830105733978.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632322,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1731.0,0,16.5,Электросталь,Продажа,2025-03-09T09:32:38Z,2025-03-12T14:34:07Z,2025-03-12,28734074958,2220.0,0,0,0.0,Монопалета,0,0,0,0.1836,0.1375,-0.0461,0,0,-74.5,1820.4,0.0,33.3,1.5,Комиссия за организацию платежа с НДС,СберБанк,-74.5,-14.9,Белгородская область посёлок городского типа Томаровка Белгородская улица 116,203050,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,24732830105733978.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632323,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T10:37:48Z,2025-03-12T14:59:59Z,2025-03-12,28734074966,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Краснодарский край Краснодар улица Гагарина 147,50006439,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,cdf1edb7ea0c4653822d825e78124423,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632324,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1731.0,0,16.5,Электросталь,Продажа,2025-03-09T10:37:48Z,2025-03-12T14:59:59Z,2025-03-12,28734074966,2220.0,0,0,0.0,Монопалета,0,0,0,0.1836,0.1375,-0.0461,0,0,-74.5,1820.4,0.0,33.3,1.5,Комиссия за организацию платежа с НДС,СберБанк,-74.5,-14.9,Краснодарский край Краснодар улица Гагарина 147,50006439,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,cdf1edb7ea0c4653822d825e78124423,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632325,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-07T14:08:26Z,2025-03-12T15:07:24Z,2025-03-12,28733001386,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Воронежская область Воронеж улица Ломоносова 114/5,214740,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,7787052777931100872.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632326,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1674.0,0,16.5,Электросталь,Продажа,2025-03-07T14:08:26Z,2025-03-12T15:07:24Z,2025-03-12,28733001386,2220.0,0,0,0.0,Монопалета,0,0,0,0.205,0.1375,-0.0675,0,0,-149.75,1825.24,0.0,28.46,1.28,Перевыставление эквайринга,Вайлдберриз Банк,-149.75,-29.95,Воронежская область Воронеж улица Ломоносова 114/5,214740,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,7787052777931100872.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632327,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-07T21:51:14Z,2025-03-12T15:11:32Z,2025-03-12,28733001391,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Москва Москва улица Островитянова 34к1,3068,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,dv.ce7e76005a5e480bbd36af68528fcd41.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632328,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1696.0,0,16.5,Электросталь,Продажа,2025-03-07T21:51:14Z,2025-03-12T15:11:32Z,2025-03-12,28733001391,2220.0,0,0,0.0,Монопалета,0,0,0,0.1967,0.1375,-0.0592,0,0,-131.42,1824.87,0.0,28.83,1.3,Перевыставление эквайринга,Вайлдберриз Банк,-131.41666666666666,-26.28,Москва Москва улица Островитянова 34к1,3068,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,dv.ce7e76005a5e480bbd36af68528fcd41.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632329,27720700,2.15,2025-03-09T21:00:00Z,2025-05-08T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Коледино,Логистика,2025-03-11T13:05:40Z,2025-03-12T15:08:48Z,2025-03-12,32075821261,0.0,1,0,413.17,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Московская область посёлок Мирный улица Академика Северина 13,307618,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,7471252203705807521.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632330,27720700,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1731.0,0,16.5,Коледино,Продажа,2025-03-11T13:05:40Z,2025-03-12T15:08:48Z,2025-03-12,32075821261,2220.0,0,0,0.0,Монопалета,0,0,0,0.1836,0.1375,-0.0461,0,0,-74.5,1820.4,0.0,33.3,1.5,Комиссия за организацию платежа с НДС,СберБанк,-74.5,-14.9,Московская область посёлок Мирный улица Академика Северина 13,307618,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,7471252203705807521.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632331,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-10T06:09:11Z,2025-03-12T15:12:36Z,2025-03-12,28734074983,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Пермский край Верещагино улица Энгельса 119,5775,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,7354237468031936989.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632332,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1696.0,0,16.5,Электросталь,Продажа,2025-03-10T06:09:11Z,2025-03-12T15:12:36Z,2025-03-12,28734074983,2220.0,0,0,0.0,Монопалета,0,0,0,0.1967,0.1375,-0.0592,0,0,-131.42,1824.87,0.0,28.83,1.3,Перевыставление эквайринга,Вайлдберриз Банк,-131.41666666666666,-26.28,Пермский край Верещагино улица Энгельса 119,5775,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,7354237468031936989.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632333,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-10T10:31:02Z,2025-03-12T15:40:52Z,2025-03-12,28734074994,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Республика Башкортостан село Михайловка Сливовая улица 1/3,50013655,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,18160845105778930.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632334,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1696.0,0,16.5,Электросталь,Продажа,2025-03-10T10:31:02Z,2025-03-12T15:40:52Z,2025-03-12,28734074994,2220.0,0,0,0.0,Монопалета,0,0,0,0.1967,0.1375,-0.0592,0,0,-131.42,1824.87,0.0,28.83,1.3,Перевыставление эквайринга,Вайлдберриз Банк,-131.41666666666666,-26.28,Республика Башкортостан село Михайловка Сливовая улица 1/3,50013655,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,18160845105778930.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632335,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-10T09:28:25Z,2025-03-12T15:58:39Z,2025-03-12,28734074988,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Краснодарский край Краснодар Черкасская улица 49,308003,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,dm.cbe83cfe6d654575b436b08e20372ece.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632336,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1696.0,0,16.5,Электросталь,Продажа,2025-03-10T09:28:25Z,2025-03-12T15:58:39Z,2025-03-12,28734074988,2220.0,0,0,0.0,Монопалета,0,0,0,0.1967,0.1375,-0.0592,0,0,-131.42,1841.05,0.0,12.65,0.57,Перевыставление эквайринга,Вайлдберриз Банк,-131.41666666666666,-26.28,Краснодарский край Краснодар Черкасская улица 49,308003,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,dm.cbe83cfe6d654575b436b08e20372ece.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632337,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-08T06:06:39Z,2025-03-12T15:56:59Z,2025-03-12,28733001395,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Московская область Павловский Посад Вокзальная улица 1,164473,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,7948238838823504202.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632338,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1731.0,0,16.5,Электросталь,Продажа,2025-03-08T06:06:39Z,2025-03-12T15:56:59Z,2025-03-12,28733001395,2220.0,0,0,0.0,Монопалета,0,0,0,0.1836,0.1375,-0.0461,0,0,-102.25,1844.7,0.0,9.0,0.41,Перевыставление эквайринга,Банк ВТБ,-102.25,-20.45,Московская область Павловский Посад Вокзальная улица 1,164473,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,7948238838823504202.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632339,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-10T09:23:00Z,2025-03-12T16:11:22Z,2025-03-12,28734074987,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Краснодарский край станица Архангельская Первомайская улица 62,302315,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,5550553769199482322.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632340,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1644.0,0,16.5,Электросталь,Продажа,2025-03-10T09:23:00Z,2025-03-12T16:11:22Z,2025-03-12,28734074987,2220.0,0,0,0.0,Монопалета,0,0,0,0.2162,0.1375,-0.0787,0,0,-174.75,1825.75,0.0,27.95,1.26,Перевыставление эквайринга,Вайлдберриз Банк,-174.75,-34.95,Краснодарский край станица Архангельская Первомайская улица 62,302315,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,5550553769199482322.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632341,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T05:39:46Z,2025-03-12T16:10:11Z,2025-03-12,28734074947,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Московская область посёлок Мирный улица Академика Северина 13,307618,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,7690728697127860644.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632342,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1696.0,0,16.5,Электросталь,Продажа,2025-03-09T05:39:46Z,2025-03-12T16:10:11Z,2025-03-12,28734074947,2220.0,0,0,0.0,Монопалета,0,0,0,0.1967,0.1375,-0.0592,0,0,-131.42,1824.87,0.0,28.83,1.3,Перевыставление эквайринга,Вайлдберриз Банк,-131.41666666666666,-26.28,Московская область посёлок Мирный улица Академика Северина 13,307618,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,7690728697127860644.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632343,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T09:34:34Z,2025-03-12T16:18:02Z,2025-03-12,28734074959,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Пензенская область Пенза улица Пушкина 45,159342,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,18492358105734036.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632344,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1557.0,0,16.5,Электросталь,Продажа,2025-03-09T09:34:34Z,2025-03-12T16:18:02Z,2025-03-12,28734074959,2220.0,0,0,0.0,Монопалета,0,0,0,0.2489,0.1375,-0.1114,0,0,-247.25,1827.23,0.0,26.47,1.19,Перевыставление эквайринга,Вайлдберриз Банк,-247.25,-49.45,Пензенская область Пенза улица Пушкина 45,159342,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,18492358105734036.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632345,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T17:41:19Z,2025-03-12T16:20:38Z,2025-03-12,28734074976,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Москва Москва Ленинский проспект 123к2,50022906,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,4e51584cb8f04d71ad87fc25820c1023,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632346,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1731.0,0,16.5,Электросталь,Продажа,2025-03-09T17:41:19Z,2025-03-12T16:20:38Z,2025-03-12,28734074976,2220.0,0,0,0.0,Монопалета,0,0,0,0.1836,0.1375,-0.0461,0,0,-74.5,1820.4,0.0,33.3,1.5,Комиссия за организацию платежа с НДС,СберБанк,-74.5,-14.9,Москва Москва Ленинский проспект 123к2,50022906,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,4e51584cb8f04d71ad87fc25820c1023,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632347,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-09T09:37:03Z,2025-03-12T16:26:06Z,2025-03-12,28734074960,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Удмуртская Республика Ижевск улица Коммунаров 221А,134070,0,,,,К клиенту при продаже,0,Россия,False,0,0,0.0,0.0,0,0,0,13435680605734111.3.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632348,25718860,0.0,,,Табуреты,246912301,IKEA,ts_1,0,2040767094964,Продажа,1,2220.0,1731.0,0,16.5,Электросталь,Продажа,2025-03-09T09:37:03Z,2025-03-12T16:26:06Z,2025-03-12,28734074960,2220.0,0,0,0.0,Монопалета,0,0,0,0.1836,0.1375,-0.0461,0,0,-102.25,1846.78,0.0,6.92,0.31,Перевыставление эквайринга,Вайлдберриз Банк,-102.25,-20.45,Удмуртская Республика Ижевск улица Коммунаров 221А,134070,0,,,,,0,Россия,False,0,0,0.0,0.0,0,0,0,13435680605734111.3.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632349,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-04T15:23:10Z,2025-03-12T16:31:10Z,2025-03-12,28733001060,0.0,1,0,278.65,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Ростовская область село Покровское улица Ленина 264,108352,0,,,,К клиенту при отмене,0,Россия,False,0,0,0.0,0.0,0,0,0,27640674105528494.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632350,25718860,1.45,2024-12-28T21:00:00Z,2025-02-26T21:00:00Z,Табуреты,246912301,IKEA,ts_1,0,2040767094964,,0,0.0,0.0,0,0.0,Электросталь,Логистика,2025-03-04T15:23:10Z,2025-03-12T16:31:10Z,2025-03-12,28733001060,0.0,0,1,50.0,Монопалета,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Ростовская область село Покровское улица Ленина 264,108352,0,,,,От клиента при отмене,0,Россия,False,0,0,0.0,0.0,0,0,0,27640674105528494.0.0,1,False,0,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632351,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000669,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-41.55,-8.31,,0,0,,,,,0,,False,0,0,49.86,0.0,0,0,0,dt.ic5858c4584a1dcafe22da05bb73cdc5a.0.0,1,False,,ИП А4-service
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632352,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000895,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-46.65833333333333,-9.33,,0,0,,,,,0,,False,0,0,55.99,0.0,0,0,0,9054570077311864317.0.0,1,False,,Патраман Владислав Дмитриевич 
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632353,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000696,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-26.633333333333333,-5.33,,0,0,,,,,0,,False,0,0,31.96,0.0,0,0,0,0658d08f8a13482e9c01e00ea36c45a3,1,False,,ООО Флексибел Логистик
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632354,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000874,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-26.591666666666665,-5.32,,0,0,,,,,0,,False,0,0,31.91,0.0,0,0,0,6664410839787465212.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632355,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000662,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-26.608333333333334,-5.32,,0,0,,,,,0,,False,0,0,31.93,0.0,0,0,0,32b0ec756a3941d2849fc9cb22e31e77,1,False,,НЕРЕВЯТКИН МИХАИЛ АНАТОЛЬЕВИЧ
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632356,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28732998104,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-40.50833333333333,-8.1,,0,0,,,,,0,,False,0,0,48.61,0.0,0,0,0,8933478931896322238.0.0,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632357,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000834,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-36.458333333333336,-7.29,,0,0,,,,,0,,False,0,0,43.75,0.0,0,0,0,6445095346637627908.0.0,1,False,,Индивидуальный предприниматель Наумова Анастасия Олеговна
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632358,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000933,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-23.166666666666668,-4.63,,0,0,,,,,0,,False,0,0,27.8,0.0,0,0,0,c2c9e7dcfe614dbf88807fb418e83640,1,False,,
301438898,2025-03-10,2025-03-16,2025-03-17,RUB,,2906753632359,0,0.0,,,,0,,,,,,2,0.0,0.0,0,0.0,,Возмещение издержек по перевозке/по складским операциям с товаром,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12,28733000331,0.0,0,0,0.0,,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,,-21.108333333333334,-4.22,,0,0,,,,,0,,False,0,0,25.33,0.0,0,0,0,7554999817411459696.0.0,1,False,,
